ranking,last_name,population,ratio,cumpercentage
529,島村,37700,0.0004295601167674291,60.661839704346875
530,遠山,37600,0.0004284207000120778,60.69209707304217
531,古屋,37500,0.00042728128325672656,60.72227397001221
532,三井,37300,0.000425002449746024,60.75228992353174
533,大坪,37300,0.000425002449746024,60.78230587705128
534,神山,37300,0.000425002449746024,60.8123218305708
535,植村,37300,0.000425002449746024,60.84233778409034
536,中里,37300,0.000425002449746024,60.87235373760988
537,難波,37300,0.000425002449746024,60.9023696911294
538,齊藤,37200,0.0004238630329906727,60.93230517292368
539,三橋,37100,0.00042272361623532146,60.96216018299271
540,大澤,37000,0.0004215841994799702,60.99193472133647
541,三村,37000,0.0004215841994799702,61.02170925968024
542,岩下,36900,0.0004204447827246189,61.05140332629876
543,栗山,36800,0.00041930536596926767,61.08101692119203
544,渡邉,36800,0.00041930536596926767,61.110630516085294
545,井手,36700,0.00041816594921391636,61.140163639253295
546,松川,36700,0.00041816594921391636,61.16969676242131
547,吉永,36600,0.0004170265324585651,61.19914941386407
548,早坂,36500,0.0004158871157032138,61.228521593581576
549,長井,36400,0.00041474769894786256,61.257813301573826
550,川畑,36300,0.0004136082821925113,61.287024537840814
551,佐竹,36300,0.0004136082821925113,61.31623577410782
552,井出,36200,0.00041246886543716,61.34536653864956
553,河田,36000,0.00041019003192645746,61.3743363597408
554,亀山,35900,0.0004090506151711062,61.40322570910678
555,朝倉,35900,0.0004090506151711062,61.43211505847277
556,川合,35900,0.0004090506151711062,61.46100440783875
557,柳,35900,0.0004090506151711062,61.48989375720474
558,浜崎,35800,0.00040791119841575497,61.51870263484547
559,橘,35800,0.00040791119841575497,61.547511512486196
560,草野,35600,0.0004056323649050524,61.576159446676414
561,堀井,35300,0.00040221411463899857,61.60456596569088
562,保坂,35100,0.00039993528112829607,61.63281154125484
563,志賀,35000,0.00039879586437294477,61.660976645093534
564,尾形,35000,0.00039879586437294477,61.689141748932244
565,村岡,35000,0.00039879586437294477,61.717306852770946
566,小宮,34900,0.0003976564476175935,61.745391484884394
567,半田,34900,0.0003976564476175935,61.77347611699784
568,高村,34800,0.0003965170308622422,61.801480277386034
569,狩野,34800,0.0003965170308622422,61.82948443777423
570,水上,34800,0.0003965170308622422,61.857488598162426
571,若松,34800,0.0003965170308622422,61.88549275855062
572,中根,34700,0.00039537761410689097,61.913416447213564
573,大津,34700,0.00039537761410689097,61.94134013587651
574,高柳,34600,0.00039423819735153967,61.96918335281419
575,高岡,34500,0.0003930987805961884,61.996946098026626
576,亀田,34500,0.0003930987805961884,62.02470884323906
577,立石,34500,0.0003930987805961884,62.05247158845151
578,柴崎,34400,0.00039195936384083717,62.08015386193868
579,市村,34300,0.00039081994708548587,62.107755663700615
580,三島,34200,0.0003896805303301346,62.135276993737286
581,寺島,34100,0.0003885411135747833,62.16271785204871
582,瀬川,34100,0.0003885411135747833,62.19015871036013
583,新垣,34100,0.0003885411135747833,62.21759956867155
584,奈良,34000,0.00038740169681943207,62.24495995525772
585,内野,33900,0.0003862622800640808,62.27223987011864
586,武内,33900,0.0003862622800640808,62.29951978497955
587,清野,33900,0.0003862622800640808,62.326799699840464
588,真鍋,33800,0.0003851228633087295,62.35399914297612
589,平,33800,0.0003851228633087295,62.381198586111786
590,玉井,33800,0.0003851228633087295,62.40839802924745
591,水口,33700,0.00038398344655337827,62.43551700065786
592,藤崎,33700,0.00038398344655337827,62.462635972068256
593,木内,33700,0.00038398344655337827,62.48975494347867
594,植松,33600,0.00038284402979802697,62.516793443163834
595,久野,33600,0.00038284402979802697,62.54383194284898
596,玉城,33600,0.00038284402979802697,62.57087044253413
597,江藤,33500,0.0003817046130426757,62.59782847049403
598,大沼,33500,0.0003817046130426757,62.62478649845393
599,進藤,33500,0.0003817046130426757,62.651744526413836
600,深谷,33500,0.0003817046130426757,62.67870255437374
601,橋口,33400,0.0003805651962873244,62.70558011060838
602,高見,33300,0.00037942577953197317,62.732377195117785
603,寺本,33300,0.00037942577953197317,62.759174279627175
604,守屋,33100,0.0003771469460212706,62.78581042068606
605,宮地,33100,0.0003771469460212706,62.81244656174495
606,織田,33100,0.0003771469460212706,62.839082702803836
607,菅谷,33000,0.0003760075292659194,62.86563837213747
608,藤森,32900,0.00037486811251056807,62.89211356974585
609,河本,32900,0.00037486811251056807,62.91858876735424
610,並木,32900,0.00037486811251056807,62.945063964962614
611,毛利,32800,0.0003737286957552168,62.971458690845736
612,宮島,32600,0.0003714498622445143,62.997692473278356
613,大江,32600,0.0003714498622445143,63.02392625571098
614,有馬,32500,0.000370310445489163,63.05007956641835
615,有田,32500,0.000370310445489163,63.07623287712572
616,那須,32500,0.000370310445489163,63.10238618783308
617,下山,32500,0.000370310445489163,63.12853949854045
618,高原,32400,0.0003691710287338117,63.15461233752255
619,市原,32400,0.0003691710287338117,63.18068517650467
620,矢部,32300,0.0003680316119784605,63.20667754376152
621,石渡,32100,0.0003657527784677579,63.23250896756788
622,鳥居,32000,0.0003646133617124067,63.258259919648985
623,飯野,32000,0.0003646133617124067,63.284010871730075
624,関谷,31900,0.0003634739449570554,63.309681352085924
625,北山,31900,0.0003634739449570554,63.33535183244178
626,松沢,31800,0.0003623345282017041,63.360941841072375
627,坂下,31800,0.0003623345282017041,63.386531849702955
628,板垣,31700,0.0003611951114463528,63.412041386608294
629,野上,31600,0.0003600556946910016,63.43747045178838
630,前原,31500,0.0003589162779356503,63.462819045243215
631,牧,31500,0.0003589162779356503,63.488167638698044
632,三原,31400,0.000357776861180299,63.513435760427626
633,坂上,31200,0.0003554980276695965,63.5385429387067
634,川井,31200,0.0003554980276695965,63.56365011698577
635,立花,31000,0.0003532191941588939,63.58859635181433
636,田崎,31000,0.0003532191941588939,63.6135425866429
637,平尾,30900,0.0003520797774035427,63.638408349746214
638,岩佐,30900,0.0003520797774035427,63.66327411284952
639,外山,30900,0.0003520797774035427,63.68813987595283
640,松木,30900,0.0003520797774035427,63.71300563905614
641,葛西,30800,0.00035094036064819143,63.7377909304342
642,高尾,30700,0.00034980094389284013,63.76249575008701
643,成瀬,30600,0.0003486615271374889,63.78712009801456
644,染谷,30600,0.0003486615271374889,63.81174444594211
645,小室,30600,0.0003486615271374889,63.83636879386967
646,長谷,30600,0.0003486615271374889,63.860993141797216
647,三田,30600,0.0003486615271374889,63.885617489724766
648,阪本,30400,0.00034638269362678633,63.91008089420181
649,滝本,30400,0.00034638269362678633,63.93454429867885
650,長瀬,30300,0.00034524327687143503,63.95892723143065
651,宇佐美,30300,0.00034524327687143503,63.98331016418244
652,野本,30200,0.0003441038601160838,64.00761262520898
653,山城,30100,0.00034296444336073253,64.03183461451026
654,板倉,30100,0.00034296444336073253,64.05605660381154
655,秋葉,30100,0.00034296444336073253,64.08027859311282
656,小寺,30100,0.00034296444336073253,64.10450058241412
657,塚原,30100,0.00034296444336073253,64.12872257171539
658,高崎,30000,0.00034182502660538123,64.15286408929143
659,山﨑,29900,0.00034068560985003,64.1769251351422
660,滝口,29900,0.00034068560985003,64.20098618099298
661,石垣,29800,0.0003395461930946787,64.2249667551185
662,門脇,29800,0.0003395461930946787,64.24894732924403
663,山野,29800,0.0003395461930946787,64.27292790336955
664,長谷部,29700,0.00033840677633932743,64.29682800576983
665,井田,29700,0.00033840677633932743,64.32072810817009
666,海野,29700,0.00033840677633932743,64.34462821057036
667,秦,29700,0.00033840677633932743,64.36852831297062
668,大倉,29600,0.00033726735958397613,64.39234794364566
669,土居,29600,0.00033726735958397613,64.41616757432067
670,江崎,29600,0.00033726735958397613,64.43998720499569
671,仲村,29500,0.0003361279428286249,64.46372636394545
672,高梨,29500,0.0003361279428286249,64.48746552289522
673,和泉,29500,0.0003361279428286249,64.51120468184499
674,正木,29400,0.00033498852607327363,64.53486336906948
675,今田,29300,0.00033384910931792233,64.55844158456874
676,椎名,29200,0.0003327096925625711,64.58193932834274
677,中澤,29200,0.0003327096925625711,64.60543707211674
678,相川,29200,0.0003327096925625711,64.62893481589074
679,平塚,29000,0.00033043085905186853,64.65227161621425
680,奥,28900,0.0003292914422965173,64.6755279448125
681,小関,28900,0.0003292914422965173,64.69878427341074
682,都築,28900,0.0003292914422965173,64.72204060200897
683,島,28800,0.000328152025541166,64.74521645888197
684,宍戸,28800,0.000328152025541166,64.76839231575495
685,藤木,28800,0.000328152025541166,64.79156817262795
686,岩永,28700,0.00032701260878581473,64.81466355777567
687,細井,28700,0.00032701260878581473,64.83775894292341
688,西谷,28600,0.00032587319203046343,64.8607738563459
689,木田,28600,0.00032587319203046343,64.88378876976839
690,江川,28600,0.00032587319203046343,64.90680368319086
691,堀越,28500,0.0003247337752751122,64.92973812488809
692,小杉,28500,0.0003247337752751122,64.95267256658532
693,金谷,28500,0.0003247337752751122,64.97560700828255
694,金山,28400,0.0003235943585197609,64.99846097825453
695,諏訪,28300,0.00032245494176440963,65.02123447650125
696,石丸,28300,0.00032245494176440963,65.04400797474797
697,乾,28300,0.00032245494176440963,65.06678147299469
698,永山,28300,0.00032245494176440963,65.08955497124141
699,田川,28300,0.00032245494176440963,65.11232846948813
700,森谷,28200,0.0003213155250090584,65.1350214960096
701,金森,28200,0.0003213155250090584,65.15771452253108
702,黒岩,28100,0.0003201761082537071,65.18032707732729
703,下川,28100,0.0003201761082537071,65.20293963212352
704,細野,28000,0.00031903669149835584,65.22547171519447
705,富樫,27900,0.00031789727474300453,65.24792332654017
706,小畑,27900,0.00031789727474300453,65.27037493788589
707,布施,27800,0.0003167578579876533,65.29274607750635
708,杉村,27800,0.0003167578579876533,65.3151172171268
709,大貫,27800,0.0003167578579876533,65.33748835674726
710,野原,27800,0.0003167578579876533,65.3598594963677
711,大熊,27800,0.0003167578579876533,65.38223063598817
712,梅原,27700,0.000315618441232302,65.40452130388337
713,北田,27700,0.000315618441232302,65.42681197177856
714,山上,27700,0.000315618441232302,65.44910263967377
715,小野田,27700,0.000315618441232302,65.47139330756897
716,上山,27600,0.00031447902447695074,65.49360350373891
717,豊島,27600,0.00031447902447695074,65.51581369990886
718,石本,27600,0.00031447902447695074,65.53802389607881
719,米沢,27600,0.00031447902447695074,65.56023409224876
720,宮脇,27500,0.0003133396077215995,65.58236381669346
721,赤松,27500,0.0003133396077215995,65.60449354113815
722,末永,27500,0.0003133396077215995,65.62662326558285
723,阿久津,27400,0.0003122001909662482,65.64867251830229
724,大矢,27400,0.0003122001909662482,65.67072177102173
725,宮野,27200,0.00030992135745554563,65.69261008029066
726,古沢,27200,0.00030992135745554563,65.7144983895596
727,島袋,27100,0.0003087819407001944,65.73630622710328
728,奧野,27100,0.0003087819407001944,65.75811406464696
729,倉持,27100,0.0003087819407001944,65.77992190219064
730,塩谷,27000,0.00030764252394484314,65.80164926800907
731,今西,27000,0.00030764252394484314,65.82337663382751
732,本橋,27000,0.00030764252394484314,65.84510399964593
733,水田,26900,0.00030650310718949184,65.8667508937391
734,風間,26900,0.00030650310718949184,65.88839778783228
735,麻生,26800,0.0003053636904341406,65.90996421020019
736,仲田,26800,0.0003053636904341406,65.93153063256811
737,菅沼,26800,0.0003053636904341406,65.95309705493604
738,香川,26700,0.0003042242736787893,65.97458300557871
739,生田,26600,0.00030308485692343804,65.99598848449611
740,坂元,26600,0.00030308485692343804,66.01739396341353
741,小幡,26600,0.00030308485692343804,66.03879944233094
742,門田,26500,0.00030194544016808674,66.0601244495231
743,喜多,26500,0.00030194544016808674,66.08144945671526
744,井川,26400,0.0003008060234127355,66.10269399218217
745,大庭,26400,0.0003008060234127355,66.12393852764909
746,西口,26400,0.0003008060234127355,66.14518306311598
747,大和田,26200,0.00029852718990203294,66.16626665513239
748,小久保,26200,0.00029852718990203294,66.18735024714879
749,平良,26200,0.00029852718990203294,66.20843383916518
750,中林,26100,0.0002973877731466817,66.22943695945634
751,須賀,26100,0.0002973877731466817,66.25044007974748
752,梅本,26000,0.0002962483563913304,66.27136272831338
753,富岡,25900,0.00029510893963597914,66.29220490515402
754,浦田,25900,0.00029510893963597914,66.31304708199465
755,佐川,25900,0.00029510893963597914,66.33388925883528
756,岩渕,25900,0.00029510893963597914,66.35473143567593
757,岩間,25800,0.00029396952288062784,66.37549314079132
758,浜本,25800,0.00029396952288062784,66.39625484590671
759,奧山,25800,0.00029396952288062784,66.41701655102209
760,矢口,25800,0.00029396952288062784,66.43777825613748
761,杉野,25800,0.00029396952288062784,66.45853996125285
762,海老原,25800,0.00029396952288062784,66.47930166636826
763,大滝,25700,0.0002928301061252766,66.49998289975838
764,土橋,25700,0.0002928301061252766,66.52066413314853
765,川辺,25700,0.0002928301061252766,66.54134536653865
766,日下,25700,0.0002928301061252766,66.56202659992879
767,木本,25700,0.0002928301061252766,66.5827078333189
768,木戸,25700,0.0002928301061252766,66.60338906670906
769,永島,25700,0.0002928301061252766,66.62407030009918
770,波多野,25600,0.00029169068936992534,66.64467106176406
771,砂川,25400,0.0002894118558592228,66.66511087997843
772,金丸,25300,0.0002882724391038715,66.68547022646756
773,長崎,25300,0.0002882724391038715,66.70582957295667
774,羽田,25200,0.00028713302234852024,66.72610844772053
775,立川,25100,0.000285993605593169,66.74630685075915
776,小沼,25100,0.000285993605593169,66.76650525379776
777,雨宮,25100,0.000285993605593169,66.78670365683638
778,平沢,25100,0.000285993605593169,66.80690205987499
779,小椋,25100,0.000285993605593169,66.8271004629136
780,目黒,25100,0.000285993605593169,66.84729886595221
781,森脇,25000,0.0002848541888378177,66.86741679726556
782,浅川,25000,0.0002848541888378177,66.88753472857894
783,白鳥,25000,0.0002848541888378177,66.90765265989229
784,真田,25000,0.0002848541888378177,66.92777059120564
785,依田,25000,0.0002848541888378177,66.94788852251901
786,山形,24900,0.00028371477208246644,66.96792598210712
